,url,product_name,product_price
147,https://www.vandenborre.be/fr/coque-smartphone-samsung/samsung-silicone-cover-blueberry-for-samsung-galaxy-a54,SAMSUNG SILICONE COVER - BLUEBERRY - FOR SAMSUNG GALAXY A54,"€ 27,99"
148,https://www.vandenborre.be/fr/coque-smartphone-samsung/samsung-silicone-cover-black-for-samsung-galaxy-a54,SAMSUNG SILICONE COVER - BLACK - FOR SAMSUNG GALAXY A54,"€ 27,99"
149,https://www.vandenborre.be/fr/coque-smartphone-samsung/samsung-silicone-cover-lime-for-samsung-galaxy-a54,SAMSUNG SILICONE COVER - LIME - FOR SAMSUNG GALAXY A54,"€ 27,99"
150,https://www.vandenborre.be/fr/coque-smartphone-samsung/prodebel-a23-folio-card-black,PRODEBEL A23 FOLIO CARD BLACK,"€ 29,95"
151,https://www.vandenborre.be/fr/coque-smartphone-samsung/samsung-clear-cover-s23,SAMSUNG CLEAR COVER S23,"€ 29,99"
152,https://www.vandenborre.be/fr/coque-smartphone-samsung/samsung-clear-view-cover-white-s22plus,SAMSUNG CLEAR VIEW COVER WHITE S22Plus,"€ 29,99"
153,https://www.vandenborre.be/fr/coque-smartphone-samsung/samsung-silicone-cover-black-s22,SAMSUNG SILICONE COVER BLACK S22,"€ 29,99"
154,https://www.vandenborre.be/fr/coque-smartphone-samsung/samsung-silicone-cover-black-s22,SAMSUNG SILICONE COVER BLACK S22+,"€ 29,99"
155,https://www.vandenborre.be/fr/coque-smartphone-samsung/samsung-smart-view-wallet-cover-black-for-samsung-galaxy-a34,SAMSUNG SMART VIEW WALLET COVER - BLACK - FOR SAMSUNG GALAXY A34,"€ 34,99"
156,https://www.vandenborre.be/fr/coque-smartphone-samsung/samsung-flap-leather-cover-peach-for-galaxy-z-flip4-5g,SAMSUNG FLAP LEATHER COVER PEACH FOR GALAXY Z FLIP4 5G,"€ 35,00"
157,https://www.vandenborre.be/fr/coque-smartphone-samsung/samsung-silicone-cover-lilac-s23,SAMSUNG SILICONE COVER LILAC S23,"€ 37,99"
158,https://www.vandenborre.be/fr/coque-smartphone-samsung/samsung-silicone-cover-lilac-s23u,SAMSUNG SILICONE COVER LILAC S23U,"€ 37,99"
159,https://www.vandenborre.be/fr/coque-smartphone-samsung/samsung-clear-gadget-cover-s23u,SAMSUNG CLEAR GADGET COVER S23U,"€ 38,49"
160,https://www.vandenborre.be/fr/coque-smartphone-samsung/samsung-sili-cover-orange-s23,SAMSUNG SILI COVER ORANGE S23+,"€ 39,99"
161,https://www.vandenborre.be/fr/coque-smartphone-samsung/samsung-silicone-cover-khaki-s23u,SAMSUNG SILICONE COVER KHAKI S23U,"€ 39,99"
162,https://www.vandenborre.be/fr/coque-smartphone-samsung/samsung-led-view-cover-light-grey-s21,SAMSUNG LED VIEW COVER LIGHT GREY S21+,"€ 41,97"
163,https://www.vandenborre.be/fr/coque-smartphone-samsung/samsung-smart-view-black-s23,SAMSUNG SMART VIEW BLACK S23+,"€ 41,99"
164,https://www.vandenborre.be/fr/coque-smartphone-samsung/samsung-frame-cover-transp-s23,SAMSUNG FRAME COVER TRANSP S23,"€ 44,99"
165,https://www.vandenborre.be/fr/coque-smartphone-samsung/samsung-clear-view-cover-white-for-gal-s21-fe-5g,SAMSUNG CLEAR VIEW COVER WHITE FOR GAL S21 FE (5G),"€ 49,95"
166,https://www.vandenborre.be/fr/coque-smartphone-samsung/samsung-clear-gadget-case-transparent-z-fold5-5g,SAMSUNG CLEAR GADGET CASE TRANSPARENT Z FOLD5 5G,"€ 49,99"
167,https://www.vandenborre.be/fr/coque-smartphone-samsung/samsung-flipsuit-case-transparent-z-flip5-5g,SAMSUNG FLIPSUIT CASE TRANSPARENT Z FLIP5 5G,"€ 49,99"
168,https://www.vandenborre.be/fr/coque-smartphone-samsung/samsung-smart-view-wallet-cover-blueberry-for-samsung-galaxy-a34,SAMSUNG SMART VIEW WALLET COVER - BLUEBERRY - FOR SAMSUNG GALAXY A34,"€ 49,99"
